calendar_day,region,product,channel_type,daily_acv,forecast_value,target_value,cumulative_acv,pacing_day,pct_qtr_elapsed
2025-06-13,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,74,0.81318681318681318681
2025-06-14,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,75,0.82417582417582417582
2025-06-15,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,76,0.83516483516483516484
2025-06-16,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,77,0.84615384615384615385
2025-06-17,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,78,0.85714285714285714286
2025-06-18,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,79,0.86813186813186813187
2025-06-19,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,80,0.87912087912087912088
2025-06-20,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,81,0.89010989010989010989
2025-06-21,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,82,0.90109890109890109890
2025-06-22,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,83,0.91208791208791208791
2025-06-23,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,84,0.92307692307692307692
2025-06-24,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,85,0.93406593406593406593
2025-06-25,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,86,0.94505494505494505495
2025-06-26,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,87,0.95604395604395604396
2025-06-27,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,88,0.96703296703296703297
2025-06-28,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,89,0.97802197802197802198
2025-06-29,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,90,0.98901098901098901099
2025-06-30,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,91,1.00000000000000000000
2025-04-01,APAC,Core,Channel,6681,NULL,3296.7032967032967033,6681,1,0.01098901098901098901
2025-04-02,APAC,Core,Channel,2343,NULL,3296.7032967032967033,9024,2,0.02197802197802197802
2025-04-03,APAC,Core,Channel,4636,NULL,3296.7032967032967033,13660,3,0.03296703296703296703
2025-04-04,APAC,Core,Channel,5884,NULL,3296.7032967032967033,19544,4,0.04395604395604395604
2025-04-05,APAC,Core,Channel,192,NULL,3296.7032967032967033,19736,5,0.05494505494505494505
2025-04-06,APAC,Core,Channel,971,NULL,3296.7032967032967033,20707,6,0.06593406593406593407
2025-04-07,APAC,Core,Channel,14701,NULL,3296.7032967032967033,35408,7,0.07692307692307692308
2025-04-08,APAC,Core,Channel,3141,NULL,3296.7032967032967033,38549,8,0.08791208791208791209
2025-04-09,APAC,Core,Channel,2313,NULL,3296.7032967032967033,40862,9,0.09890109890109890110
2025-04-10,APAC,Core,Channel,2437,NULL,3296.7032967032967033,43299,10,0.10989010989010989011
2025-04-11,APAC,Core,Channel,2425,NULL,3296.7032967032967033,45724,11,0.12087912087912087912
2025-04-12,APAC,Core,Channel,329,NULL,3296.7032967032967033,46053,12,0.13186813186813186813
2025-04-13,APAC,Core,Channel,150,NULL,3296.7032967032967033,46203,13,0.14285714285714285714
2025-04-14,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,14,0.15384615384615384615
2025-04-15,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,15,0.16483516483516483516
2025-04-16,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,16,0.17582417582417582418
2025-04-17,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,17,0.18681318681318681319
2025-04-18,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,18,0.19780219780219780220
2025-04-19,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,19,0.20879120879120879121
2025-04-20,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,20,0.21978021978021978022
2025-04-21,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,21,0.23076923076923076923
2025-04-22,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,22,0.24175824175824175824
2025-04-23,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,23,0.25274725274725274725
2025-04-24,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,24,0.26373626373626373626
2025-04-25,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,25,0.27472527472527472527
2025-04-26,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,26,0.28571428571428571429
2025-04-27,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,27,0.29670329670329670330
2025-04-28,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,28,0.30769230769230769231
2025-04-29,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,29,0.31868131868131868132
2025-04-30,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,30,0.32967032967032967033
2025-05-01,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,31,0.34065934065934065934
2025-05-02,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,32,0.35164835164835164835
2025-05-03,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,33,0.36263736263736263736
2025-05-04,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,34,0.37362637362637362637
2025-05-05,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,35,0.38461538461538461538
2025-05-06,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,36,0.39560439560439560440
2025-05-07,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,37,0.40659340659340659341
2025-05-08,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,38,0.41758241758241758242
2025-05-09,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,39,0.42857142857142857143
2025-05-10,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,40,0.43956043956043956044
2025-05-11,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,41,0.45054945054945054945
2025-05-12,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,42,0.46153846153846153846
2025-05-13,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,43,0.47252747252747252747
2025-05-14,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,44,0.48351648351648351648
2025-05-15,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,45,0.49450549450549450549
2025-05-16,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,46,0.50549450549450549451
2025-05-17,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,47,0.51648351648351648352
2025-05-18,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,48,0.52747252747252747253
2025-05-19,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,49,0.53846153846153846154
2025-05-20,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,50,0.54945054945054945055
2025-05-21,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,51,0.56043956043956043956
2025-05-22,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,52,0.57142857142857142857
2025-05-23,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,53,0.58241758241758241758
2025-05-24,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,54,0.59340659340659340659
2025-05-25,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,55,0.60439560439560439560
2025-05-26,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,56,0.61538461538461538462
2025-05-27,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,57,0.62637362637362637363
2025-05-28,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,58,0.63736263736263736264
2025-05-29,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,59,0.64835164835164835165
2025-05-30,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,60,0.65934065934065934066
2025-05-31,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,61,0.67032967032967032967
2025-06-01,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,62,0.68131868131868131868
2025-06-02,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,63,0.69230769230769230769
2025-06-03,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,64,0.70329670329670329670
2025-06-04,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,65,0.71428571428571428571
2025-06-05,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,66,0.72527472527472527473
2025-06-06,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,67,0.73626373626373626374
2025-06-07,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,68,0.74725274725274725275
2025-06-08,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,69,0.75824175824175824176
2025-06-09,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,70,0.76923076923076923077
2025-06-10,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,71,0.78021978021978021978
2025-06-11,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,72,0.79120879120879120879
2025-06-12,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,73,0.80219780219780219780
2025-06-13,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,74,0.81318681318681318681
2025-06-14,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,75,0.82417582417582417582
2025-06-15,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,76,0.83516483516483516484
2025-06-16,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,77,0.84615384615384615385
2025-06-17,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,78,0.85714285714285714286
2025-06-18,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,79,0.86813186813186813187
2025-06-19,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,80,0.87912087912087912088
2025-06-20,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,81,0.89010989010989010989
2025-06-21,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,82,0.90109890109890109890
2025-06-22,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,83,0.91208791208791208791
2025-06-23,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,84,0.92307692307692307692
2025-06-24,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,85,0.93406593406593406593
2025-06-25,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,86,0.94505494505494505495
2025-06-26,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,87,0.95604395604395604396
2025-06-27,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,88,0.96703296703296703297
2025-06-28,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,89,0.97802197802197802198
2025-06-29,APAC,Core,Channel,0,NULL,3296.7032967032967033,NULL,90,0.98901098901098901099
2025-06-30,APAC,Core,Channel,-28743,NULL,3296.7032967032967033,NULL,91,1.00000000000000000000
2025-04-01,APAC,Core,Direct,216,6406.5934065934065934,2197.8021978021978022,216,1,0.01098901098901098901
2025-04-02,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,216,2,0.02197802197802197802
2025-04-03,APAC,Core,Direct,274,6406.5934065934065934,2197.8021978021978022,490,3,0.03296703296703296703
2025-04-04,APAC,Core,Direct,1226,6406.5934065934065934,2197.8021978021978022,1716,4,0.04395604395604395604
2025-04-05,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,1716,5,0.05494505494505494505
2025-04-06,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,1716,6,0.06593406593406593407
2025-04-07,APAC,Core,Direct,804,6406.5934065934065934,2197.8021978021978022,2520,7,0.07692307692307692308
2025-04-08,APAC,Core,Direct,288,6406.5934065934065934,2197.8021978021978022,2808,8,0.08791208791208791209
2025-04-09,APAC,Core,Direct,258,6406.5934065934065934,2197.8021978021978022,3066,9,0.09890109890109890110
2025-04-10,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,10,0.10989010989010989011
2025-04-11,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,11,0.12087912087912087912
2025-04-12,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,12,0.13186813186813186813
2025-04-13,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,13,0.14285714285714285714
2025-04-14,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,14,0.15384615384615384615
2025-04-15,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,15,0.16483516483516483516
2025-04-16,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,16,0.17582417582417582418
2025-04-17,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,17,0.18681318681318681319
2025-04-18,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,18,0.19780219780219780220
2025-04-19,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,19,0.20879120879120879121
2025-04-20,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,20,0.21978021978021978022
2025-04-21,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,21,0.23076923076923076923
2025-04-22,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,22,0.24175824175824175824
2025-04-23,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,23,0.25274725274725274725
2025-04-24,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,24,0.26373626373626373626
2025-04-25,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,25,0.27472527472527472527
2025-04-26,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,26,0.28571428571428571429
2025-04-27,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,27,0.29670329670329670330
2025-04-28,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,28,0.30769230769230769231
2025-04-29,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,29,0.31868131868131868132
2025-04-30,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,30,0.32967032967032967033
2025-05-01,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,31,0.34065934065934065934
2025-05-02,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,32,0.35164835164835164835
2025-05-03,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,33,0.36263736263736263736
2025-05-04,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,34,0.37362637362637362637
2025-05-05,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,35,0.38461538461538461538
2025-05-06,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,36,0.39560439560439560440
2025-05-07,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,37,0.40659340659340659341
2025-05-08,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,38,0.41758241758241758242
2025-05-09,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,39,0.42857142857142857143
2025-05-10,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,40,0.43956043956043956044
2025-05-11,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,41,0.45054945054945054945
2025-05-12,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,42,0.46153846153846153846
2025-05-13,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,43,0.47252747252747252747
2025-05-14,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,44,0.48351648351648351648
2025-05-15,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,45,0.49450549450549450549
2025-05-16,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,46,0.50549450549450549451
2025-05-17,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,47,0.51648351648351648352
2025-05-18,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,48,0.52747252747252747253
2025-05-19,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,49,0.53846153846153846154
2025-05-20,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,50,0.54945054945054945055
2025-05-21,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,51,0.56043956043956043956
2025-05-22,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,52,0.57142857142857142857
2025-05-23,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,53,0.58241758241758241758
2025-05-24,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,54,0.59340659340659340659
2025-05-25,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,55,0.60439560439560439560
2025-05-26,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,56,0.61538461538461538462
2025-05-27,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,57,0.62637362637362637363
2025-05-28,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,58,0.63736263736263736264
2025-05-29,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,3066,59,0.64835164835164835165
2025-05-30,APAC,Core,Direct,4444,6406.5934065934065934,2197.8021978021978022,7510,60,0.65934065934065934066
2025-05-31,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,61,0.67032967032967032967
2025-06-01,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,62,0.68131868131868131868
2025-06-02,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,63,0.69230769230769230769
2025-06-03,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,64,0.70329670329670329670
2025-06-04,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,65,0.71428571428571428571
2025-06-05,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,66,0.72527472527472527473
2025-06-06,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,67,0.73626373626373626374
2025-06-07,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,68,0.74725274725274725275
2025-06-08,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,69,0.75824175824175824176
2025-06-09,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,70,0.76923076923076923077
2025-06-10,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,71,0.78021978021978021978
2025-06-11,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,72,0.79120879120879120879
2025-06-12,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,73,0.80219780219780219780
2025-06-13,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,74,0.81318681318681318681
2025-06-14,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,75,0.82417582417582417582
2025-06-15,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,76,0.83516483516483516484
2025-06-16,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,77,0.84615384615384615385
2025-06-17,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,78,0.85714285714285714286
2025-06-18,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,79,0.86813186813186813187
2025-06-19,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,80,0.87912087912087912088
2025-06-20,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,81,0.89010989010989010989
2025-06-21,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,82,0.90109890109890109890
2025-06-22,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,83,0.91208791208791208791
2025-06-23,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,84,0.92307692307692307692
2025-06-24,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,85,0.93406593406593406593
2025-06-25,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,86,0.94505494505494505495
2025-06-26,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,87,0.95604395604395604396
2025-06-27,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,88,0.96703296703296703297
2025-06-28,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,89,0.97802197802197802198
2025-06-29,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,90,0.98901098901098901099
2025-06-30,APAC,Core,Direct,0,6406.5934065934065934,2197.8021978021978022,NULL,91,1.00000000000000000000
2025-04-01,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,1,0.01098901098901098901
2025-04-02,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,2,0.02197802197802197802
2025-04-03,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,3,0.03296703296703296703
2025-04-04,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,4,0.04395604395604395604
2025-04-05,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,5,0.05494505494505494505
2025-04-06,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,6,0.06593406593406593407
2025-04-07,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,7,0.07692307692307692308
2025-04-08,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,8,0.08791208791208791209
2025-04-09,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,9,0.09890109890109890110
2025-04-10,APAC,Sign,Channel,0,NULL,0.00000000000000000000,0,10,0.10989010989010989011
2025-04-11,APAC,Sign,Channel,390,NULL,0.00000000000000000000,390,11,0.12087912087912087912
2025-04-12,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,12,0.13186813186813186813
2025-04-13,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,13,0.14285714285714285714
2025-04-14,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,14,0.15384615384615384615
2025-04-15,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,15,0.16483516483516483516
2025-04-16,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,16,0.17582417582417582418
2025-04-17,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,17,0.18681318681318681319
2025-04-18,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,18,0.19780219780219780220
2025-04-19,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,19,0.20879120879120879121
2025-04-20,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,20,0.21978021978021978022
2025-04-21,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,21,0.23076923076923076923
2025-04-22,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,22,0.24175824175824175824
2025-04-23,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,23,0.25274725274725274725
2025-04-24,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,24,0.26373626373626373626
2025-04-25,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,25,0.27472527472527472527
2025-04-26,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,26,0.28571428571428571429
2025-04-27,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,27,0.29670329670329670330
2025-04-28,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,28,0.30769230769230769231
2025-04-29,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,29,0.31868131868131868132
2025-04-30,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,30,0.32967032967032967033
2025-05-01,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,31,0.34065934065934065934
2025-05-02,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,32,0.35164835164835164835
2025-05-03,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,33,0.36263736263736263736
2025-05-04,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,34,0.37362637362637362637
2025-05-05,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,35,0.38461538461538461538
2025-05-06,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,36,0.39560439560439560440
2025-05-07,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,37,0.40659340659340659341
2025-05-08,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,38,0.41758241758241758242
2025-05-09,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,39,0.42857142857142857143
2025-05-10,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,40,0.43956043956043956044
2025-05-11,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,41,0.45054945054945054945
2025-05-12,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,42,0.46153846153846153846
2025-05-13,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,43,0.47252747252747252747
2025-05-14,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,44,0.48351648351648351648
2025-05-15,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,45,0.49450549450549450549
2025-05-16,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,46,0.50549450549450549451
2025-05-17,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,47,0.51648351648351648352
2025-05-18,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,48,0.52747252747252747253
2025-05-19,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,49,0.53846153846153846154
2025-05-20,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,50,0.54945054945054945055
2025-05-21,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,51,0.56043956043956043956
2025-05-22,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,52,0.57142857142857142857
2025-05-23,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,53,0.58241758241758241758
2025-05-24,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,54,0.59340659340659340659
2025-05-25,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,55,0.60439560439560439560
2025-05-26,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,56,0.61538461538461538462
2025-05-27,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,57,0.62637362637362637363
2025-05-28,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,58,0.63736263736263736264
2025-05-29,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,59,0.64835164835164835165
2025-05-30,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,60,0.65934065934065934066
2025-05-31,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,61,0.67032967032967032967
2025-06-01,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,62,0.68131868131868131868
2025-06-02,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,63,0.69230769230769230769
2025-06-03,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,64,0.70329670329670329670
2025-06-04,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,65,0.71428571428571428571
2025-06-05,APAC,Sign,Channel,0,NULL,0.00000000000000000000,NULL,66,0.72527472527472527473
